id,category,bathrooms,bedrooms,price_type,square_feet,cityname,state,latitude,longitude,has_Gym,has_Parking,has_Pool,has_Internet_Access,has_Elevator,allows_Dogs,allows_Cats,price
5668624559,apartment,1,0,Monthly,503,Washington,DC,38.9118,-77.0132,0,1,0,0,1,1,1,1675
5508838629,apartment,2,2,Monthly,1098,Cary,NC,35.7585,-78.7783,1,0,1,0,0,1,1,1194
5668628800,apartment,2,2,Monthly,868,Round Rock,TX,30.5118,-97.6873,0,0,0,0,0,1,1,1149
5508841467,apartment,2,2,Monthly,1114,Broadway,NC,35.4569,-79.0546,1,0,1,0,0,1,1,1218
5668628082,apartment,1,1,Monthly,850,Oakland,CA,37.7904,-122.2151,0,0,0,0,0,0,0,2800
5508801704,apartment,2,2,Monthly,1152,Greensboro,NC,36.0909,-79.9272,1,1,1,0,0,0,0,1005
5668617672,apartment,1,1,Monthly,718,Houston,TX,29.7714,-95.4343,0,1,1,1,0,1,1,675
5667516350,apartment,1,2,Monthly,980,San Diego,CA,32.7415,-117.128,0,1,1,0,1,0,1,1950
5668630768,apartment,2,2,Monthly,1522,San Antonio,TX,29.4624,-98.5253,0,0,0,0,0,1,1,2150
5509160580,apartment,2,2,Monthly,1162,Durham,NC,35.9907,-78.9074,1,0,0,0,0,1,1,1240
5664584391,apartment,1,2,Monthly,1028,Newberg,OR,45.3119,-122.9743,0,0,0,0,0,1,1,1495
5668623363,apartment,1,2,Monthly,700,Tulsa,OK,36.116,-95.9281,0,0,0,0,0,0,0,725
5668629987,apartment,2,2,Monthly,1438,Pflugerville,TX,30.4433,-97.6282,0,0,0,0,0,0,0,1739
5509099200,apartment,1,2,Monthly,789,Clementon,NJ,39.8057,-74.9979,0,1,0,0,0,1,1,1035
5668628739,apartment,1,3,Monthly,565,Grand Forks,ND,47.9179,-97.0658,0,0,0,0,0,1,1,670
5668613824,apartment,1,1,Monthly,671,Herndon,VA,38.9554,-77.386,0,1,1,0,0,1,1,1606
5668638015,apartment,2,3,Monthly,1522,Alpharetta,GA,34.0718,-84.2525,0,0,0,0,0,0,0,1795
5509047793,apartment,1,1,Monthly,612,Milford,NH,42.829,-71.658,0,0,0,0,0,0,0,1369
5668618304,apartment,1,1,Monthly,470,West Lafayette,IN,40.4969,-86.9659,0,1,1,1,0,0,0,999
5509144870,apartment,1,1,Monthly,651,Lawrenceville,GA,33.9222,-84.0725,1,0,1,0,0,1,1,1120
5509254930,apartment,1,2,Monthly,1020,Pittsburgh,PA,40.4249,-79.981,0,0,0,0,0,1,1,950
5668638701,apartment,1,2,Monthly,540,Duarte,CA,34.1383,-117.9635,0,0,0,0,0,0,0,1499
5668638684,apartment,1,1,Monthly,605,Portland,OR,45.5091,-122.6449,0,0,0,0,0,1,1,1395
5508713489,apartment,1,2,Monthly,984,Toledo,OH,41.6545,-83.6757,0,1,0,0,0,0,0,685
5664581374,apartment,1,2,Monthly,1050,Bryan,TX,30.7084,-96.347,0,0,0,0,0,1,1,699
5509217491,apartment,1,1,Monthly,700,West Hartford,CT,41.7609,-72.7477,0,0,0,0,0,0,0,980
5509190270,apartment,2,3,Monthly,1429,Marietta,GA,34.0007,-84.4665,1,0,1,0,0,1,1,1474
5509144443,apartment,1,2,Monthly,927,Glen Burnie,MD,39.1627,-76.6354,1,0,1,0,0,1,1,1445
5637630328,apartment,1,0,Monthly,600,Lansing,MI,42.7199,-84.5731,0,1,1,1,1,0,1,700
5508667248,apartment,1,1,Monthly,750,Denver,CO,39.7673,-105.0151,1,0,0,0,0,1,1,1860
5668632906,apartment,1,2,Monthly,750,Grand Forks,ND,47.9179,-97.0658,0,0,0,0,0,0,0,595
5509053021,apartment,1,2,Monthly,546,Suwanee,GA,34.0648,-84.0849,1,1,1,1,1,1,1,1495
5668226933,apartment,1,2,Monthly,500,Washington,DC,38.9348,-77.059,0,0,0,0,0,1,1,1700
5668618366,apartment,1,2,Monthly,800,West Lafayette,IN,40.4969,-86.9659,0,1,0,0,0,0,0,960
5508815713,apartment,1,1,Monthly,764,Norfolk,VA,36.8532,-76.2902,1,1,0,0,0,0,0,1349
5668611753,apartment,1,3,Monthly,545,Dallas,TX,32.8212,-96.7853,0,1,1,0,0,1,1,1310
5639934040,apartment,1,2,Monthly,939,Lubbock,TX,33.56,-101.8904,0,0,0,0,0,0,0,783
5665205723,apartment,1,2,Monthly,850,Pikesville,MD,39.3776,-76.706,0,0,0,0,0,0,0,1395
5509088125,apartment,2,2,Monthly,1550,Ellicott City,MD,39.2735,-76.8674,0,1,0,0,0,0,0,2645
5668632562,apartment,1,1,Monthly,650,Austin,TX,30.3054,-97.7497,0,0,1,0,0,0,0,950
5508685625,apartment,1,1,Monthly,770,Dallas,TX,32.8004,-96.7887,0,0,1,0,0,0,0,1380
5668616103,apartment,1,1,Monthly,746,Saint Louis Park,MN,44.9368,-93.3605,0,0,1,0,0,1,1,1665
5668624441,apartment,1,1,Monthly,250,San Marcos,CA,33.1463,-117.1694,0,0,1,0,0,0,0,975
5668625357,apartment,2,4,Monthly,1886,Fort Worth,TX,32.7407,-97.3394,0,0,0,0,0,1,1,1725
5509251724,apartment,1,2,Monthly,875,New London,CT,41.3498,-72.1062,1,0,1,0,0,0,0,1158
5668639786,apartment,2,3,Monthly,1371,Los Angeles,CA,34.0372,-118.2972,0,0,0,0,0,1,1,3250
5668616783,apartment,1,1,Monthly,609,North Salt Lake,UT,40.8382,-111.9184,0,1,1,1,0,1,1,970
5648113970,apartment,1,2,Monthly,1000,Madison,WI,43.0724,-89.4003,0,1,0,0,0,0,0,1465
5668619076,apartment,1,4,Monthly,614,Champaign,IL,40.1145,-88.2723,0,1,1,1,0,0,0,899
5668641096,apartment,1,2,Monthly,410,Ames,IA,42.0259,-93.6516,0,0,0,0,0,0,1,595
5664594421,apartment,1,1,Monthly,920,Franklin Lakes,NJ,41.0091,-74.2081,0,0,0,0,0,1,1,2700
5509000066,apartment,2,2,Monthly,905,Dallas,TX,33.0023,-96.8406,1,1,1,0,0,1,1,1330
5668623380,apartment,1,3,Monthly,840,Tulsa,OK,36.116,-95.9281,0,0,0,0,0,0,0,775
5668614779,apartment,1,1,Monthly,650,Cheney,WA,47.4394,-117.6274,0,1,0,0,0,0,0,650
5668628852,apartment,1,1,Monthly,700,Tulsa,OK,36.116,-95.9281,0,0,0,0,0,1,1,459
5664598276,apartment,2,3,Monthly,1188,Portland,OR,45.5091,-122.6449,0,0,0,0,0,0,0,2300
5509241736,apartment,1,1,Monthly,701,Grapevine,TX,32.9314,-97.0956,1,1,1,0,0,0,0,1165
5509150766,apartment,3,4,Monthly,2400,Maple Valley,WA,47.3949,-122.0287,0,1,0,0,0,0,0,2945
5668634820,apartment,1,1,Monthly,600,Oakland,CA,37.7904,-122.2151,0,0,0,0,0,0,0,2050
5664570084,apartment,1,2,Monthly,777,Thornton,CO,39.8895,-104.9641,0,1,0,0,0,1,1,835
5664579369,apartment,1,1,Monthly,575,Minneapolis,MN,44.9855,-93.3023,0,1,0,1,0,0,1,925
5668625529,apartment,2,2,Monthly,1245,Waukesha,WI,43.0133,-88.2374,0,1,0,0,0,1,1,1800
5668615924,apartment,1,1,Monthly,669,Forest Lake,MN,45.2764,-92.9901,0,1,0,1,1,1,1,1295
5664579882,apartment,1,1,Monthly,556,Milwaukee,WI,43.0531,-87.9659,0,1,0,0,0,1,0,1250
5668628008,apartment,1,1,Monthly,625,Austin,TX,30.3054,-97.7497,0,1,1,0,0,0,0,1403
5508707650,apartment,1,2,Monthly,902,Denver,CO,39.7317,-104.9698,0,1,1,0,0,0,0,1850
5668617608,apartment,2,2,Monthly,843,Chattanooga,TN,35.0462,-85.2352,0,1,0,1,0,1,1,1264
5668629150,apartment,1,1,Monthly,833,Westchase,FL,28.0569,-82.6059,0,0,1,0,0,0,0,1335
5668612341,apartment,1,1,Monthly,600,Midland,TX,32.0057,-102.1036,0,1,1,1,0,1,1,1055
5664573248,apartment,1,1,Monthly,400,Miami,FL,25.7603,-80.3005,0,0,0,0,0,0,0,690
5668615334,apartment,1,1,Monthly,722,Orlando,FL,28.5163,-81.3644,0,0,1,0,0,1,1,1445
5659914623,apartment,1,1,Monthly,745,Harrison,NY,40.9805,-73.7232,0,0,0,0,0,1,1,2298
5668622824,apartment,1,1,Monthly,749,Venice,FL,27.0717,-82.3833,0,0,1,0,0,1,1,1300
5664594452,apartment,1,1,Monthly,425,Austin,TX,30.3054,-97.7497,0,0,0,0,0,1,0,925
5508779254,apartment,1,0,Monthly,400,Greensboro,NC,36.0646,-79.8238,0,1,0,0,0,0,1,500
5668620985,apartment,2,2,Monthly,1160,Springfield,MO,37.1892,-93.2908,0,0,0,1,0,1,1,2205
5643205433,apartment,1,2,Monthly,973,Pahrump,NV,36.2528,-116.0181,0,0,0,0,0,0,0,750
5668619424,apartment,1,1,Monthly,400,Boulder,CO,40.0213,-105.2552,0,0,0,0,0,0,0,910
5668620852,apartment,1,1,Monthly,575,Springfield,MO,37.1892,-93.2908,0,0,0,0,0,0,0,635
5508852862,apartment,2,3,Monthly,1181,Reno,NV,39.5475,-119.7975,1,0,1,1,0,0,0,1027
5668626219,apartment,1,1,Monthly,890,Arnold,MD,39.0471,-76.4978,0,0,1,0,0,0,0,1474
5664596818,apartment,2,3,Monthly,1461,Riverview,FL,27.8492,-82.3155,0,0,0,0,0,1,1,1650
5509160905,apartment,2,2,Monthly,1073,Jersey City,NJ,40.722,-74.0644,1,1,0,0,0,1,1,4124
5668616557,apartment,1,1,Monthly,886,Columbia,SC,34.0505,-81.0098,0,0,0,0,0,0,1,980
5664569601,apartment,1,1,Monthly,597,San Antonio,TX,29.4624,-98.5253,0,0,0,0,0,0,0,915
5664578327,apartment,1,2,Monthly,780,Ames,IA,42.0259,-93.6516,0,0,0,0,0,1,1,695
5509052078,apartment,1,1,Monthly,871,Nashua,NH,42.7527,-71.4854,0,0,0,0,0,0,0,1225
5668634493,apartment,2,2,Monthly,1552,Brandon,FL,27.9275,-82.2984,0,0,0,0,0,1,1,1360
5509263471,apartment,2,3,Monthly,1447,Smyrna,GA,33.8737,-84.5097,1,0,1,0,0,1,1,2500
5509246488,apartment,2,3,Monthly,2000,Pittsburgh,PA,40.5007,-80.0667,0,1,0,0,0,0,0,1600
5668618584,apartment,1,2,Monthly,1306,Hortonville,WI,44.3235,-88.6223,0,1,0,0,0,1,1,725
5668617176,apartment,2,4,Monthly,2448,Lexington,SC,33.9531,-81.2381,0,0,0,0,0,1,1,1449
5668629596,apartment,1,1,Monthly,774,Leander,TX,30.5104,-97.9027,0,1,1,0,0,0,0,1127
5668628628,apartment,1,1,Monthly,400,Chicago,IL,41.8625,-87.6825,0,0,0,0,0,1,1,1050
5668614802,apartment,1,1,Monthly,854,Orem,UT,40.3012,-111.6907,0,1,1,1,1,1,1,1116
5508955031,apartment,1,1,Monthly,630,Dallas,TX,32.9661,-96.7988,0,1,1,0,0,1,1,933
5659898953,apartment,2,2,Monthly,926,Forest Lake,MN,45.2764,-92.9901,0,1,0,0,0,0,0,1027
5668614085,apartment,1,1,Monthly,500,Dallas,TX,32.8212,-96.7853,0,0,0,0,0,0,1,650
5509043624,apartment,1,2,Monthly,442,Tyler,TX,32.275,-95.3017,1,0,1,0,0,1,1,535
5509074328,apartment,1,1,Monthly,849,Raleigh,NC,35.823,-78.6438,0,0,0,0,0,0,0,1292
5509063687,apartment,1,2,Monthly,800,Raleigh,NC,35.8079,-78.6466,0,1,0,0,0,1,1,1049
5508763987,apartment,1,1,Monthly,665,Los Angeles,CA,34.1236,-118.2878,0,1,1,0,0,0,0,1865
5668616586,apartment,1,1,Monthly,950,Mauldin,SC,34.7794,-82.3026,0,0,0,0,0,1,1,1009
5509144071,apartment,2,2,Monthly,1175,Medford,NJ,39.8587,-74.8101,0,0,0,0,0,0,0,1400
5668626805,apartment,1,1,Monthly,857,San Francisco,CA,37.7599,-122.4379,0,0,0,0,0,1,1,3100
5508803503,apartment,2,2,Monthly,1237,Beachwood,OH,41.4712,-81.5155,0,1,0,0,0,1,1,1010
5668621012,apartment,1,1,Monthly,750,Rogersville,MO,37.1219,-93.1388,0,1,1,1,0,1,1,575
5509156279,apartment,1,1,Monthly,700,Somerdale,NJ,39.842,-75.0295,0,1,0,0,0,0,0,895
5668615085,apartment,1,1,Monthly,735,Westfield,IN,40.047,-86.1379,0,1,1,0,0,1,1,767
5664579064,apartment,1,1,Monthly,847,Eden Prairie,MN,44.8653,-93.4749,0,1,1,0,0,1,1,1500
5668632157,apartment,1,2,Monthly,551,Seattle,WA,47.616,-122.3275,0,0,0,0,0,1,1,1855
5509235104,apartment,1,1,Monthly,815,Pasadena,MD,39.1268,-76.5127,1,1,1,1,1,1,1,1570
5668609854,apartment,1,2,Monthly,995,Forest Lake,MN,45.2764,-92.9901,0,1,0,1,1,0,0,1225
5509210769,apartment,2,2,Monthly,1300,Marietta,GA,33.9295,-84.4662,1,0,0,0,0,1,1,1035
5664592777,apartment,1,1,Monthly,850,Chicago,IL,41.8625,-87.6825,0,0,0,0,0,1,1,995
5509168490,apartment,1,1,Monthly,697,Oakdale,PA,40.3911,-80.1989,1,0,1,0,0,0,0,920
5509027166,apartment,1,2,Monthly,793,Longview,TX,32.5548,-94.7807,1,1,0,0,0,1,1,760
5668623195,apartment,1,2,Monthly,490,Omaha,NE,41.2562,-96.0404,0,1,0,1,1,1,1,800
5661066073,apartment,2,2,Monthly,988,Carlsbad,CA,33.1481,-117.3055,1,1,1,0,0,1,1,2445
5668615737,apartment,2,3,Monthly,1510,Clayton,NC,35.6101,-78.4715,0,0,0,0,0,1,1,1549
5668615598,apartment,1,1,Monthly,720,Aurora,CO,39.6828,-104.8078,0,0,0,0,0,1,1,1152
5668615760,apartment,1,1,Monthly,806,Pittsburgh,PA,40.4448,-79.9725,0,1,1,0,1,0,1,940
5509160612,apartment,1,2,Monthly,833,Tuckerton,NJ,39.5902,-74.3541,0,1,1,0,0,0,0,1209
5668630792,apartment,1,0,Monthly,362,Austin,TX,30.3054,-97.7497,0,0,0,0,0,0,0,950
5653561600,apartment,1,2,Monthly,1325,Raleigh,NC,35.823,-78.6438,0,0,0,0,0,1,1,1595
5509140353,apartment,1,1,Monthly,784,Azle,TX,32.91,-97.5572,1,1,1,0,0,1,1,1100
5668612782,apartment,1,1,Monthly,346,Seattle,WA,47.616,-122.3275,0,0,0,0,0,1,1,1655
5509139846,apartment,1,2,Monthly,800,Winooski,VT,44.4962,-73.1848,0,1,0,0,0,1,1,1600
5668611597,apartment,1,1,Monthly,795,Los Angeles,CA,34.0372,-118.2972,0,1,1,0,0,1,1,2470
5508679992,apartment,2,2,Monthly,1076,Alexandria,LA,31.2654,-92.4142,0,1,1,0,0,1,1,600
5664580810,apartment,2,2,Monthly,1730,Miami,FL,25.7603,-80.3005,0,0,0,0,0,0,0,4600
5648138656,apartment,1,1,Monthly,600,Rancho Palos Verdes,CA,33.7667,-118.3667,0,0,0,0,0,0,0,2995
5668636220,apartment,1,2,Monthly,500,Redondo Beach,CA,33.852,-118.3759,0,0,0,0,0,0,1,1995
5668609773,apartment,1,1,Monthly,702,Houston,TX,29.7714,-95.4343,0,1,1,0,0,1,1,848
5509108826,apartment,1,1,Monthly,795,Arlington,TX,32.696,-97.0878,1,1,0,0,0,0,0,1007
5508944330,apartment,2,2,Monthly,1100,Holly Springs,NC,35.6259,-78.8364,1,0,1,1,1,1,1,1220
5648115378,apartment,2,2,Monthly,924,Waconia,MN,44.8476,-93.7899,0,1,0,0,1,0,0,916
5508793097,apartment,1,2,Monthly,860,Las Vegas,NV,36.2548,-115.5263,1,0,0,0,0,1,1,775
5668627109,apartment,2,2,Monthly,1734,San Jose,CA,37.3108,-121.8645,0,0,0,0,0,1,1,3300
5509198213,apartment,2,2,Monthly,1134,Odenton,MD,39.0747,-76.7017,1,0,1,0,0,0,0,1931
5668633919,apartment,2,3,Monthly,1000,San Luis Obispo,CA,35.26,-120.6505,0,0,0,0,0,1,1,2495
5668639339,apartment,1,1,Monthly,425,Austin,TX,30.3054,-97.7497,0,0,0,0,0,0,0,800
5668622362,apartment,1,1,Monthly,250,Austin,TX,30.3054,-97.7497,0,0,1,0,0,0,0,700
5668624285,apartment,2,3,Monthly,1331,Dallas,GA,33.9217,-84.8634,0,0,0,0,0,1,1,1300
5664598398,apartment,1,1,Monthly,580,Northglenn,CO,39.9006,-104.9694,0,0,0,0,0,1,1,1259
5668611970,apartment,1,2,Monthly,613,Glendale,CA,34.1594,-118.2498,0,0,0,0,0,0,1,2096
5508991768,apartment,1,1,Monthly,826,Fort Collins,CO,40.5853,-105.0839,0,1,1,0,0,0,0,1450
5509223335,apartment,1,2,Monthly,980,Euless,TX,32.8255,-97.1039,1,0,0,0,0,1,1,1103
5508967236,apartment,1,2,Monthly,960,Amelia,OH,39.0222,-84.2256,0,1,0,0,0,0,0,890
5668628917,apartment,1,2,Monthly,950,Omaha,NE,41.2562,-96.0404,0,0,0,0,0,1,1,970
5668629880,apartment,1,1,Monthly,790,Seattle,WA,47.616,-122.3275,0,0,0,0,0,0,0,1399
5509155275,apartment,2,2,Monthly,1008,Bedford,TX,32.8281,-97.145,1,1,0,1,0,0,0,1255
5664571488,apartment,2,2,Monthly,1198,Kansas City,MO,39.0744,-94.5521,0,1,1,1,0,1,1,1145
5664569122,apartment,2,2,Monthly,976,New Braunfels,TX,29.7398,-98.1021,0,0,0,0,0,0,0,995
5648139799,apartment,2,3,Monthly,1497,Rancho Santa Margarita,CA,33.634,-117.6061,0,0,0,0,0,1,1,3050
5509141827,apartment,2,3,Monthly,1290,Long Beach,CA,33.7696,-118.1926,0,1,0,0,0,0,0,3349
5668630502,apartment,1,1,Monthly,561,San Antonio,TX,29.4624,-98.5253,0,1,1,1,0,1,1,1300
5668630298,apartment,1,1,Monthly,780,Austin,TX,30.3054,-97.7497,0,1,1,1,1,0,0,1421
5668636903,apartment,1,1,Monthly,697,Toledo,OH,41.6675,-83.5837,0,0,0,0,0,0,0,837
5668631563,apartment,1,2,Monthly,672,Austin,TX,30.2573,-97.7391,1,0,0,0,0,0,0,1690
5668623958,apartment,2,2,Monthly,972,Riverside,CA,33.945,-117.4074,0,0,0,0,0,0,0,1785
5664594425,apartment,1,1,Monthly,782,Austin,TX,30.3054,-97.7497,0,0,0,0,0,1,1,1100
5668629852,apartment,1,1,Monthly,636,Seattle,WA,47.616,-122.3275,0,0,0,0,0,0,1,1499
5668637986,apartment,2,3,Monthly,1760,Phoenix,AZ,33.5178,-112.0848,0,0,0,0,0,1,1,2575
5664579706,apartment,1,1,Monthly,758,Delafield,WI,43.0619,-88.4017,0,1,1,0,0,0,1,1200
5668640015,apartment,1,1,Monthly,716,Menifee,CA,33.6884,-117.1904,0,0,0,0,0,1,1,1515
5509164700,apartment,2,2,Monthly,1390,Williamstown,NJ,39.6428,-74.9555,0,0,0,0,0,0,0,1675
5668614136,apartment,1,1,Monthly,638,Dallas,TX,32.8212,-96.7853,0,1,1,1,0,1,1,920
5668630744,apartment,2,3,Monthly,1300,Hixson,TN,35.1628,-85.2135,0,0,0,0,0,1,1,1225
5668634312,apartment,1,1,Monthly,600,Seattle,WA,47.616,-122.3275,0,0,0,0,0,0,0,1350
5509042286,apartment,2,3,Monthly,1540,Alpharetta,GA,34.0299,-84.2425,1,0,0,1,0,1,1,1565
5664579703,apartment,2,2,Monthly,765,Milwaukee,WI,43.0531,-87.9659,0,1,0,0,0,0,0,858
5668620771,apartment,1,1,Monthly,782,Reno,NV,39.5197,-119.8342,0,1,1,1,0,1,1,1225
5668639239,apartment,1,1,Monthly,510,Seattle,WA,47.616,-122.3275,0,0,0,0,0,1,1,2050
5664573061,apartment,2,3,Monthly,1850,Douglasville,GA,33.7218,-84.744,0,0,0,0,0,1,1,1425
5664576109,apartment,1,2,Monthly,497,Charlotte,NC,35.2016,-80.8124,0,1,0,1,0,1,1,1188
5664571005,apartment,1,2,Monthly,1000,Kansas City,MO,39.0744,-94.5521,0,1,0,0,0,1,1,850
5668628000,apartment,1,3,Monthly,1250,Rochester,NY,43.1689,-77.6289,0,0,0,0,0,1,1,1100
5664569202,apartment,1,1,Monthly,758,San Antonio,TX,29.4624,-98.5253,0,0,0,0,0,0,0,949
5508941418,apartment,2,2,Monthly,1062,Windermere,FL,28.4991,-81.5295,0,1,1,0,0,1,1,1628
5509210594,apartment,1,2,Monthly,1040,Euless,TX,32.8255,-97.1039,0,1,0,0,0,0,0,930
5666449065,apartment,2,2,Monthly,1150,Harker Heights,TX,31.0283,-97.6473,0,1,0,1,0,1,1,925
5664596515,apartment,1,1,Monthly,648,Atlanta,GA,33.7848,-84.3922,0,0,0,0,0,0,0,1465
5668617973,apartment,2,3,Monthly,1495,Plymouth,WI,43.7503,-87.98,0,0,0,0,0,1,1,1053
5508898116,apartment,1,1,Monthly,697,Lebanon,NH,43.643,-72.2528,1,1,0,0,1,1,1,1750
5508813129,apartment,2,2,Monthly,1026,Chelsea,MA,42.3968,-71.0342,1,1,0,1,0,1,1,2295
5668630542,apartment,1,1,Monthly,900,Mandan,ND,46.8296,-100.8908,0,0,0,0,0,1,1,800
5668624128,apartment,1,1,Monthly,830,Chelsea,MA,42.3968,-71.0342,0,1,1,1,0,1,1,1876
5668640679,apartment,2,3,Monthly,1833,Bismarck,ND,46.8013,-100.7562,0,0,0,0,0,1,1,1695
5668610715,apartment,2,3,Monthly,1806,Crosby,TX,29.925,-95.0704,0,0,0,0,0,1,1,1549
5653545422,apartment,1,1,Monthly,813,Houston,TX,29.7714,-95.4343,0,1,1,0,0,0,0,815
5668610891,apartment,2,3,Monthly,1286,Franklin,IN,39.4846,-86.0525,0,0,0,0,0,1,1,1049
5668622735,apartment,1,2,Monthly,825,Colorado Springs,CO,38.8562,-104.772,0,1,1,0,0,1,1,1015
5509073917,apartment,1,1,Monthly,741,Cockeysville,MD,39.4915,-76.6609,0,0,0,0,0,0,0,1110
5668611277,apartment,1,1,Monthly,829,Atlanta,GA,33.7848,-84.3922,0,0,0,0,0,0,1,1729
5668275359,apartment,1,1,Monthly,625,Lexington,KY,38.0604,-84.4531,0,0,0,0,0,0,0,630
5664571373,apartment,1,2,Monthly,348,Kansas City,MO,39.0744,-94.5521,0,1,0,0,0,1,1,699
5667222026,apartment,1,1,Monthly,715,Phoenix,AZ,33.8335,-112.1292,0,0,1,0,0,0,0,804
5668638785,apartment,1,2,Monthly,700,Chicago,IL,41.8625,-87.6825,0,0,0,0,0,0,1,1275
5664591211,apartment,2,4,Monthly,2123,Brandon,SD,43.5884,-96.5752,0,0,0,0,0,1,1,1250
5668637165,apartment,1,1,Monthly,685,Dickinson,ND,46.882,-102.7862,0,1,0,1,0,1,1,850
5509231704,apartment,1,2,Monthly,784,Pasadena,CA,34.1474,-118.1391,0,1,1,0,0,0,0,2497
5667516568,apartment,1,1,Monthly,1100,Riverside,CA,33.9239,-117.6129,0,1,0,0,0,0,0,1800
5668623660,apartment,1,1,Monthly,718,Littleton,CO,39.5816,-105.0387,0,1,1,1,0,1,1,1269
5668635355,apartment,2,3,Monthly,2348,Aiea,HI,21.388,-157.9305,0,1,0,0,0,0,0,3295
5668616955,apartment,1,1,Monthly,915,Anthem,AZ,33.8335,-112.1292,0,1,0,0,0,1,1,1045
5648142781,apartment,2,3,Monthly,1811,Conway,AR,35.0673,-92.3808,0,0,0,0,0,0,0,1525
5668634045,apartment,2,4,Monthly,2162,Saint Cloud,FL,28.2107,-81.2565,0,0,0,0,0,1,0,1895
5509081826,apartment,1,1,Monthly,650,Decatur,GA,33.8144,-84.2804,1,0,1,0,0,0,0,1064
5509093080,apartment,1,2,Monthly,803,Arlington,TX,32.7583,-97.088,1,1,0,0,0,0,0,1025
5509104331,apartment,1,1,Monthly,400,Portsmouth,NH,43.0681,-70.7854,0,1,0,0,0,0,0,1100
5668633498,apartment,2,3,Monthly,1541,Centennial,CO,39.6041,-104.8594,0,0,0,0,0,1,0,2000
5508836300,apartment,2,2,Monthly,1050,Barberton,OH,41.0186,-81.6218,0,0,0,1,0,0,0,885
5668619367,apartment,1,1,Monthly,507,Norwich,CT,41.5506,-72.0272,0,1,0,1,0,1,1,850
5668609499,apartment,1,1,Monthly,651,Houston,TX,29.7714,-95.4343,0,0,1,0,0,1,1,714
5508657758,apartment,2,3,Monthly,1300,Norwood,MA,42.1865,-71.202,1,0,0,1,0,0,0,2495
5509165579,apartment,1,1,Monthly,770,Hanover,MD,39.1649,-76.7156,1,1,1,0,1,0,0,1632
5509250103,apartment,2,2,Monthly,1021,Snoqualmie,WA,47.5269,-121.821,1,0,1,0,0,0,0,2175
5509072527,apartment,2,2,Monthly,1104,Issaquah,WA,47.5311,-122.0679,0,1,0,0,0,0,0,2791
5664579432,apartment,2,1,Monthly,1136,Sun Prairie,WI,43.1921,-89.2195,0,1,0,1,0,0,1,1185
5509043013,apartment,1,1,Monthly,544,Tyler,TX,32.275,-95.3017,1,0,1,0,0,1,1,665
5508823812,apartment,2,2,Monthly,1230,Apex,NC,35.7238,-78.8695,1,1,1,0,0,0,0,1005
5664595021,apartment,2,3,Monthly,1066,Burnsville,MN,44.7594,-93.2817,0,1,0,0,0,0,0,1315
5668627386,apartment,1,1,Monthly,1250,Atlanta,GA,33.7848,-84.3922,0,0,0,0,0,0,1,1595
5668610761,apartment,2,3,Monthly,1398,Fort Worth,TX,32.7407,-97.3394,0,0,0,0,0,1,1,1499
5659914781,apartment,1,1,Monthly,709,Ames,IA,42.0259,-93.6516,0,0,0,0,0,0,0,825
5631148623,apartment,2,3,Monthly,1000,Newark,NJ,40.7394,-74.1845,0,0,0,0,0,0,0,1750
5668637089,apartment,2,3,Monthly,1375,Austin,TX,30.3054,-97.7497,0,0,0,0,0,1,1,1549
5668625505,apartment,1,1,Monthly,692,Milwaukee,WI,43.0531,-87.9659,0,1,1,1,1,1,1,1435
5668618463,apartment,1,2,Monthly,1010,Lafayette,IN,40.3613,-86.9005,0,1,0,0,0,1,1,1120
5508966472,apartment,2,2,Monthly,1050,Morrisville,NC,35.823,-78.6438,1,1,1,0,0,1,1,1153
5668624253,apartment,1,1,Monthly,300,Stockbridge,GA,33.5571,-84.2167,0,0,0,0,0,0,0,700
5668636497,apartment,1,1,Monthly,685,Van Nuys,CA,34.1913,-118.4575,0,0,0,0,0,0,0,1650
5508793594,apartment,2,2,Monthly,1129,Los Angeles,CA,34.07,-118.3501,0,1,0,0,0,0,0,3281
5509118216,apartment,1,1,Monthly,819,Colorado Springs,CO,39.0459,-104.8179,0,1,0,0,0,1,1,1103
5668636713,apartment,1,1,Monthly,581,Arvada,CO,39.8228,-105.1107,0,0,0,0,0,1,1,975
5668609408,apartment,1,1,Monthly,654,Houston,TX,29.7714,-95.4343,1,1,1,0,0,0,1,985
5668636400,apartment,1,1,Monthly,873,Jersey City,NJ,40.722,-74.0644,0,0,0,0,0,1,1,1934
5664596785,apartment,1,1,Monthly,985,Jonesboro,AR,35.8199,-90.7016,0,0,0,0,0,1,1,1000
5668609515,apartment,1,1,Monthly,705,Houston,TX,29.7714,-95.4343,0,1,0,0,0,1,1,718
5509196928,apartment,1,1,Monthly,630,Homestead,PA,40.3942,-79.9046,0,1,0,0,0,0,0,1121
5668630385,apartment,1,1,Monthly,663,Austin,TX,30.3054,-97.7497,0,1,1,1,1,1,1,1590
5648143282,apartment,3,4,Monthly,2473,Junction City,KS,39.0296,-96.8345,0,0,0,0,0,1,1,1350
5509140485,apartment,1,1,Monthly,585,Long Beach,CA,33.7696,-118.1926,0,1,0,0,0,0,0,2349
5664577215,apartment,1,1,Monthly,275,Gilbert,AZ,33.3423,-111.7755,0,0,1,0,0,0,0,900
5509022833,apartment,2,2,Monthly,1042,Longview,TX,32.5548,-94.7807,1,0,0,0,0,1,1,1020
